ID,Jenis_Kelamin,Produk,Durasi_Produk,Informasional,Durasi_Informasional,Administratif,Durasi_Administratif,Login,Promo_Klik,Favorit_Klik,Favorit_Tambah,Keranjang_Klik,Keranjang_Tambah,Rate_Pentalan,Rate_Keluar,Nilai_Halaman,Bulan,Hari_Spesial,Akhir_Pekan,Wilayah,Browser,Jenis_Traffic,Tipe_Pengunjung,Checkout
72fa682f-0408-4d7f-9f98-0b0d306431f8,P,54,923.6757353,0,0.0,11,281.6309524,0,1,1,0,1,0,0.0,0.012261867,5.150663602,Mar,0.0,False,North America,"Mozilla/5.0 (iPad; CPU OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",Organic Google,Returning_Visitor,False
452d7697-0443-41f2-b8df-2efaff0a246e,P,10,153.0,0,0.0,0,0.0,0,1,0,0,0,0,0.02,0.04,0.0,Mar,0.0,True,Asia,"Mozilla/5.0 (iPad; CPU OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",Social Media Instagram,Returning_Visitor,False
0ca1f905-92a0-46c4-8eea-2c1121576c82,L,26,648.4,0,0.0,0,0.0,0,1,1,0,1,0,0.0,0.018000000000000002,0.0,Mar,0.0,True,North America,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1",Paid Media Instagram,Returning_Visitor,False
67387d0c-3dae-4689-a3cb-157fbe83bd58,P,5,56.0,0,0.0,0,0.0,0,0,1,0,0,0,0.04,0.08,0.0,Mar,0.0,True,North America,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 EdgiOS/95.0.1020.40 Mobile/15E148 Safari/605.1.15",Social Media Instagram,Returning_Visitor,False
7219765e-6a99-4de4-b802-2ea0e2ce60f6,L,1,0.0,0,0.0,0,0.0,0,0,1,0,0,0,0.2,0.2,0.0,Mar,0.0,False,South America,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Organic Google,Returning_Visitor,False
abef62e9-e940-40ad-835e-7ff4d3e4481c,P,21,263.0,0,0.0,0,0.0,0,1,1,0,1,0,0.00952381,0.030952381,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 OPR/80.0.4170.72",Paid Media Instagram,Returning_Visitor,False
3d41a501-d777-4b86-b055-ab41cb0f3015,L,6,193.0,0,0.0,0,0.0,1,1,1,1,1,1,0.0,0.033333333,0.0,Mar,0.0,True,South America,"Mozilla/5.0 (iPad; CPU OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",Paid Media Instagram,Returning_Visitor,False
1b514b3f-4b51-45df-882e-6ce2f7080703,P,3,38.0,0,0.0,0,0.0,0,1,1,0,1,0,0.1,0.122222222,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Social Media Instagram,Returning_Visitor,False
df9b2466-7032-4e43-b33e-e8f49898374b,P,8,116.0,0,0.0,0,0.0,1,0,0,0,1,1,0.025,0.1,0.0,Mar,0.0,False,Australia,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36 EdgA/93.0.961.80",Social Media Instagram,Returning_Visitor,False
43b00044-1226-4baa-b3db-f45e643e7d7e,P,33,1077.869048,0,0.0,3,31.33333333,0,1,1,0,1,0,0.0015625,0.01953125,0.0,Mar,0.0,False,Australia,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Organic Google,Returning_Visitor,False
f1940110-bfa6-47bf-98e6-f13fd1bf05e9,L,5,266.3333333,0,0.0,0,0.0,0,0,0,0,1,0,0.04,0.08,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36",Paid Media Instagram,Returning_Visitor,False
207b4c0c-a2c7-4a82-8a52-e40e209171df,L,3,17.0,0,0.0,0,0.0,0,1,1,0,0,0,0.0,0.033333333,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",Paid Media Instagram,Returning_Visitor,False
961e2707-4526-407d-8204-fbd91c3786b4,P,3,67.5,0,0.0,0,0.0,0,1,1,0,1,0,0.0,0.066666667,0.0,Mar,0.0,True,South America,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",Paid Media Instagram,Returning_Visitor,False
a7075d84-274f-4019-abd4-0025564d4c39,P,28,499.6666667,1,0.0,3,81.0,0,1,1,0,1,0,0.0,0.022222222000000003,0.0,Mar,0.0,False,North America,Opera/9.60 (Windows NT 6.0; U; en) Presto/2.1.1,Social Media Instagram,Returning_Visitor,False
79cd63b7-10c7-4252-903c-3818ce1f0659,L,7,286.0,0,0.0,1,5.5,0,0,1,0,0,0,0.025,0.05,0.0,Mar,0.0,False,Australia,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1Mozilla/5.0 (iPad; CPU OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1",Social Media Instagram,Returning_Visitor,False
dc78a0eb-8b89-4b8d-970c-64e1c8845eb2,L,8,112.72857140000002,0,0.0,4,81.0,0,1,1,0,0,0,0.0,0.02,0.0,Mar,0.0,False,Europe,"Mozilla/5.0 (iPod; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1",Social Media Instagram,Returning_Visitor,False
eb6cc2c4-0586-476f-a070-c7601fd0f01b,P,24,1571.0,0,0.0,1,18.0,0,0,0,0,1,0,0.0,0.016666667,0.0,Mar,0.0,False,Europe,"Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36",Paid Media Instagram,Returning_Visitor,False
2bc0ddb4-a055-404b-b7b9-609e80f1ae00,L,11,241.0,0,0.0,0,0.0,0,1,1,0,0,0,0.0,0.018181818,0.0,Mar,0.0,False,Australia,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Social Media Instagram,Returning_Visitor,False
77a4080d-9555-49fb-8fed-10aee68bf6c7,P,11,187.0,0,0.0,0,0.0,1,0,1,1,0,0,0.031818182,0.06818181799999999,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Social Media Instagram,Returning_Visitor,False
e3c1fbc5-6e15-4b5f-988c-098fa847dc46,P,42,1741.483333,0,0.0,2,85.5,0,0,0,0,0,0,0.0,0.002051282,27.12804201,Mar,0.0,False,North America,Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),Social Media Instagram,Returning_Visitor,False
a9422c42-bff2-4916-ab38-761f89443f33,P,46,838.6833333,2,80.5,1,42.0,0,0,1,0,1,0,0.0,0.015416667,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Social Media Facebook,Returning_Visitor,False
38be4e45-f1d4-4590-8516-240778ce16dc,P,22,406.0,3,53.0,5,36.33333333,0,0,1,0,0,0,0.002564103,0.013461538,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_0_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",Social Media Instagram,Returning_Visitor,False
a9ce5a5c-be0f-421d-b9ac-ee970f454740,P,18,437.1875,0,0.0,0,0.0,0,1,1,0,1,0,0.011111111000000002,0.006878306999999999,0.0,Mar,0.0,True,North America,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",Referral Forum,Returning_Visitor,False
4b5de326-5700-4c89-9103-1f2b42b7d831,L,28,898.5,0,0.0,2,33.0,0,1,0,0,1,0,0.0,0.013333333,0.0,Mar,0.0,False,Australia,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),Social Media Facebook,Returning_Visitor,False
3f8cb3ad-1629-42a3-9290-add9fe12be74,L,19,215.75,0,0.0,0,0.0,1,1,1,1,1,1,0.0,0.021052632,0.0,Mar,0.0,False,South America,"Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36",Social Media Facebook,Returning_Visitor,False
f090cef8-a608-443f-bcdf-d102ab3851b6,P,20,266.5833333,0,0.0,7,110.25,0,0,1,0,1,0,0.011111111000000002,0.039753086,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36",Organic Google,Returning_Visitor,False
ec07c256-79f9-4aec-8879-c8c3a3923f80,L,16,2156.0,0,0.0,0,0.0,0,0,0,0,0,0,0.01875,0.035416667,0.0,Mar,0.0,False,South America,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Social Media Instagram,Returning_Visitor,False
83b8c4d4-bf3a-4e40-b55d-295eb715b4a0,P,17,557.1666667000002,0,0.0,0,0.0,0,1,0,0,1,0,0.023529412000000003,0.049509804,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",Social Media Instagram,Returning_Visitor,False
aea78eda-401c-4667-b2e5-e5ca90c36868,L,19,461.05,1,35.0,2,27.0,0,1,0,0,1,0,0.016666667,0.026190476,16.33942857,Mar,0.0,False,North America,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",Social Media Instagram,Returning_Visitor,False
62e73da6-c01c-4c9b-baf7-a2e8985b5176,P,18,1473.333333,0,0.0,0,0.0,0,1,1,0,1,0,0.011111111000000002,0.044444444000000013,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",Organic Google,Returning_Visitor,False
bd22d749-9a67-4172-af1a-e6e011066e67,P,13,474.83333330000005,0,0.0,4,155.5,0,1,1,0,1,0,0.0,0.00625,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Social Media Instagram,Returning_Visitor,False
4030e86c-d1ec-4f13-96b6-9bb9876779b6,L,1,0.0,0,0.0,0,0.0,0,0,1,0,0,0,0.2,0.2,0.0,Mar,0.0,False,Asia,"Mozilla/5.0 (iPad; CPU OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",Social Media Instagram,Returning_Visitor,False
f305631f-0101-4840-af47-6e7538ec9c0b,L,6,212.0,0,0.0,0,0.0,0,1,1,0,1,0,0.026666667,0.03968254,0.0,Mar,0.0,False,South America,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1Mozilla/5.0 (iPad; CPU OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1",Social Media Instagram,Returning_Visitor,False
4be62280-a2b6-4a08-922b-f6b3ea9b874d,P,11,500.0,0,0.0,5,487.5,0,1,1,0,1,0,0.0,0.015384615,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Brave Chrome/84.0.4147.89 Safari/537.36",Social Media Tiktok,New_Visitor,False
ce46f133-80e6-46ad-b088-c9987f580539,P,10,369.0,3,56.0,0,0.0,0,0,0,0,1,0,0.0,0.016666667,0.0,Mar,0.0,True,Asia,"Mozilla/5.0 (iPad; CPU OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",Organic Google,New_Visitor,False
fe05a5d7-b3ab-4af3-bf79-d067909084a7,P,5,136.66666669999998,0,0.0,0,0.0,0,0,1,0,0,0,0.02,0.12,0.0,Mar,0.0,True,North America,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Social Media Facebook,Returning_Visitor,False
1e7df322-ca4d-4f4d-971a-9c91e5d7fffb,L,10,243.2,0,0.0,0,0.0,0,1,1,0,1,0,0.02,0.04,0.0,Mar,0.0,False,Asia,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Social Media Instagram,Returning_Visitor,False
fe78c436-055f-4c59-b5b6-44183d5347d4,P,12,459.0,0,0.0,0,0.0,0,0,1,0,0,0,0.0,0.02,0.0,Mar,0.0,False,South America,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 EdgiOS/95.0.1020.40 Mobile/15E148 Safari/605.1.15",Social Media Instagram,Returning_Visitor,False
88c1e3ca-d849-4a4d-b605-a686fe04f89f,P,6,441.4666667,3,105.6666667,5,376.8,1,0,0,0,1,1,0.0,0.003333333,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (iPod; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1",Social Media Instagram,Returning_Visitor,False
ba595995-a917-4c5d-82be-9019c19af6f1,P,6,328.0,4,308.0,4,985.5,0,0,0,0,0,0,0.0,0.015384615,0.0,Mar,0.0,False,South America,"Mozilla/5.0 (iPod; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1",Organic Google,New_Visitor,False
9d4af007-3155-4e25-a5b0-603d96f66287,L,3,36.0,0,0.0,0,0.0,1,0,0,1,0,0,0.0,0.033333333,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Organic Google,Returning_Visitor,False
5d5e5586-d2f7-4361-82a0-89ae404a8cd2,L,20,518.6666667,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.011111111000000002,0.0,Mar,0.0,False,Europe,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Social Media Instagram,Returning_Visitor,False
319a7eb7-9375-4ebf-ad23-6b04e12d3b73,P,26,631.4583332999998,1,33.0,7,606.0,0,0,1,0,0,0,0.0,0.007142857,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",Organic Google,Returning_Visitor,False
7d584628-62d6-45dc-8f63-03221eb30e2f,L,16,1849.833333,0,0.0,11,1640.590909,0,0,1,0,0,0,0.0,0.013636364,10.78136364,Mar,0.0,False,Europe,"Mozilla/5.0 (iPad; CPU OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",Paid Media Instagram,Returning_Visitor,False
a4d32e31-6913-47f9-ad33-d7c2d7b921ef,P,8,436.0,0,0.0,1,0.0,0,1,1,0,1,0,0.0,0.022222222000000003,0.0,Mar,0.0,True,Australia,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36 EdgA/93.0.961.80",Social Media Instagram,Returning_Visitor,False
f908c7cf-bdf0-4a40-b389-05fa6f535015,L,5,132.0,0,0.0,0,0.0,0,1,1,0,1,0,0.0,0.04,0.0,Mar,0.0,True,North America,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",Social Media Instagram,Returning_Visitor,False
81b4543c-032c-4a8e-bb6c-71a53cbca9a1,L,35,850.3333332999997,0,0.0,2,63.0,0,0,0,0,0,0,0.0,0.005405405,0.0,Mar,0.0,True,South America,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Organic Google,New_Visitor,False
0090a137-e7cf-4db9-bebb-4ca4f9d46470,P,17,457.7957265,1,32.0,11,228.0277778,1,1,1,1,1,0,0.007258065,0.044351348,0.0,Mar,0.0,False,Europe,"Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36",Paid Media Tiktok,Returning_Visitor,False
9dddb453-d4ce-4683-8dce-6ec56d6e1b86,L,5,143.0,0,0.0,0,0.0,0,1,0,0,1,0,0.0,0.04,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (Linux; Android 10; Pixel 3 XL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36 EdgA/93.0.961.80",Social Media Instagram,Returning_Visitor,False
62ff5d5e-f592-471e-8a57-8ddf1299e7a0,P,24,1038.845238,0,0.0,3,76.0,1,1,0,0,1,1,0.0,0.008333333,0.0,Mar,0.0,False,Asia,"Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36",Paid Media Instagram,New_Visitor,False
9a58ca4a-db40-463c-91e1-13a0d3e4e54e,P,1,0.0,0,0.0,0,0.0,0,1,1,0,1,0,0.2,0.2,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1",Social Media Instagram,Returning_Visitor,False
19600f2d-1f92-42a8-a105-8eb1ba236009,P,6,216.0,0,0.0,0,0.0,0,1,1,0,1,0,0.0,0.033333333,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (Linux; Android 10; Pixel 3 XL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36 EdgA/93.0.961.80",Social Media Facebook,Returning_Visitor,False
c04fbd43-ae96-428c-b504-83349e1bf7d3,P,20,363.6666667,0,0.0,2,11.0,0,1,1,0,1,0,0.01,0.016666667,0.0,Mar,0.0,True,North America,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",Paid Media Instagram,Returning_Visitor,False
e5bd45d3-c0b7-4940-8990-266b9e165bc1,P,17,1314.25,0,0.0,1,0.0,0,1,0,0,0,0,0.045833333,0.1,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Social Media Instagram,Returning_Visitor,False
08cbea52-689a-4468-b28c-21ebc03ebd34,L,5,146.0,0,0.0,0,0.0,0,0,0,0,0,0,0.146666667,0.186666667,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Paid Media Instagram,Returning_Visitor,False
b9fae50d-c4c3-424b-b744-28e39abca929,P,8,228.0,0,0.0,0,0.0,0,1,1,0,1,0,0.0,0.028571429,0.0,Mar,0.0,False,South America,"Mozilla/5.0 (iPad; CPU OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",Organic Google,Returning_Visitor,False
ebece64b-63a2-4007-8964-831c3859d8fc,P,2,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.2,0.2,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Social Media Instagram,Returning_Visitor,False
e3dd20ac-5359-4b2e-b586-830ad627b503,P,11,419.75,0,0.0,0,0.0,0,1,0,0,1,0,0.0,0.006060606,0.0,Mar,0.0,False,Australia,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",Social Media Instagram,Returning_Visitor,False
a376d1b8-1b51-498a-9c18-b80a358270e7,L,15,270.0,0,0.0,0,0.0,0,1,0,0,1,0,0.028571429,0.035714286,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Social Media Instagram,Returning_Visitor,False
61831a36-68ad-4a9b-8ec8-f97e12e40644,L,32,395.2222222,0,0.0,1,1.333333333,0,1,1,0,1,0,0.006060606,0.011111111000000002,0.0,Mar,0.0,True,North America,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 Edg/91.0.864.59",Organic Google,Returning_Visitor,False
c066955c-7b2d-4b43-a4a6-3f028b9de530,L,4,9.0,0,0.0,0,0.0,0,1,1,0,1,0,0.1,0.15,0.0,Mar,0.0,False,South America,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",Social Media Instagram,Returning_Visitor,False
35c132aa-97aa-4102-974c-920b8d300e90,P,17,945.0108696,0,0.0,0,0.0,0,0,0,0,0,0,0.006334841999999999,0.023889556,0.0,Mar,0.0,False,South America,"Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36",Social Media Facebook,Returning_Visitor,False
7bbc2aea-90a2-4f43-87c4-e3cc004ab1e5,P,3,90.0,0,0.0,0,0.0,0,1,1,0,1,0,0.0,0.066666667,0.0,Mar,0.0,False,Australia,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Social Media Facebook,Returning_Visitor,False
337c7343-118e-4705-b13d-37d1ad3827e8,L,3,8.0,0,0.0,0,0.0,0,1,1,0,1,0,0.0,0.066666667,0.0,Mar,0.0,False,Australia,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",Social Media Instagram,Returning_Visitor,False
266382b7-032f-4363-8905-9b6fae72c1cc,L,20,447.5,0,0.0,0,0.0,0,1,1,0,1,0,0.02,0.04,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Social Media Instagram,Returning_Visitor,False
ccaba112-ed2c-4b14-822c-96c208d76392,P,16,416.4,1,73.0,5,310.0,0,1,0,0,0,0,0.0,0.011111111000000002,0.0,Mar,0.0,True,North America,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",Organic Google,Returning_Visitor,False
4fd6af20-4e21-4443-adbb-6dae0327064a,P,36,1051.248276,0,0.0,5,1417.5,0,0,0,0,0,0,0.0,0.0022932020000000003,0.0,Mar,0.0,True,Australia,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Organic Google,Returning_Visitor,False
9173663c-697e-466e-913e-0ef255a76b01,P,10,1218.0,0,0.0,3,960.0,0,0,0,0,0,0,0.0,0.018181818,0.0,Mar,0.0,False,North America,Mozilla/5.0 (Macintosh; Intel Mac OS X 12.0; rv:91.0) Gecko/20100101 Firefox/91.0,Organic Google,New_Visitor,False
5be6616e-d624-4e52-ae7c-e596ef9d778b,P,5,210.0,0,0.0,0,0.0,0,1,1,0,1,0,0.12,0.16,0.0,Mar,0.0,False,North America,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0),Social Media Instagram,Returning_Visitor,False
da549b28-fd44-4e98-aeb3-abd2374c7a38,P,24,427.08333330000005,0,0.0,2,52.0,0,1,1,0,0,0,0.026388889,0.059722222,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Social Media Instagram,Returning_Visitor,False
92dd105f-5e6b-4b73-ac48-6742e0df686e,L,2,31.0,0,0.0,0,0.0,0,0,1,0,1,0,0.0,0.025,0.0,Mar,0.0,False,South America,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Paid Media Instagram,Returning_Visitor,False
162f92fb-91d4-4e0a-b660-0a6220eaa780,P,4,388.0,0,0.0,0,0.0,0,0,1,0,0,0,0.05,0.075,0.0,Mar,0.0,False,Australia,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Social Media Instagram,Returning_Visitor,False
7e9bb0d9-7d3a-4c2c-9850-a204d329842e,L,4,151.5,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.05,0.0,Mar,0.0,False,North America,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1Mozilla/5.0 (iPad; CPU OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1",Social Media Instagram,Returning_Visitor,False
